source_table,target_column,model,split_type,repeat,n_train,n_test,n_numeric_features,n_categorical_features,rmse,mae,r2,spearman,top_1pct_recovery,top_5pct_recovery,top_10pct_recovery,ndcg_10pct,hgb_skipped_due_to_categorical_features,feature_source,target_family,feature_table,task,gas,target_property,target_unit,split_group_column,descriptor_family
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,random,0,11827,2957,156,1,0.5846427386939889,0.1620447399391275,-0.04013890531958819,,0.06666666666666667,0.05405405405405406,0.09121621621621621,0.16398099350659026,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,random,0,11827,2957,156,1,0.4495205980504542,0.16668872374473426,0.38509303170969533,0.5352384882051575,0.43333333333333335,0.4189189189189189,0.48986486486486486,0.7405228725917019,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,random,0,11827,2957,156,1,0.4226307751458949,0.12422978638710405,0.45645881416404077,0.7352447555692962,0.4666666666666667,0.5405405405405406,0.5777027027027027,0.7239590435225914,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,random,1,11827,2957,156,1,0.6396658561771863,0.1647663774095367,-0.034915411357438586,,0.0,0.04054054054054054,0.11148648648648649,0.1216423748506302,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,random,1,11827,2957,156,1,0.48981014917583166,0.1728992155896097,0.3931881206332991,0.55136401400153,0.3333333333333333,0.4594594594594595,0.5033783783783784,0.7339631177853828,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,random,1,11827,2957,156,1,0.43325200168781525,0.12822508991658213,0.5252339335053609,0.7490027062345267,0.4666666666666667,0.527027027027027,0.5709459459459459,0.7993273727081535,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,random,2,11827,2957,156,1,0.7566960041704832,0.17537959756509974,-0.02934060938664418,,0.0,0.06756756756756757,0.11486486486486487,0.11110604149678792,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,random,2,11827,2957,156,1,0.5701276625394857,0.1697565271077444,0.41566694775072166,0.5602302426817125,0.5333333333333333,0.5067567567567568,0.5135135135135135,0.7795655974253437,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,random,2,11827,2957,156,1,0.4596530965700887,0.1313135067534663,0.6201810700009135,0.7303357094340108,0.4666666666666667,0.527027027027027,0.5472972972972973,0.8348842099212079,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,random,3,11827,2957,156,1,0.5149462506266156,0.15442674467365575,-0.04640080276159764,,0.03333333333333333,0.08108108108108109,0.11824324324324324,0.16500262792150144,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,random,3,11827,2957,156,1,0.4323812215554851,0.16539102210448897,0.2622522192481601,0.4999518952181761,0.3333333333333333,0.4391891891891892,0.5202702702702703,0.6404437159939621,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,random,3,11827,2957,156,1,0.4021229848878767,0.1254263113546011,0.3618951307895031,0.7230632636632447,0.36666666666666664,0.5472972972972973,0.5506756756756757,0.7180375997306137,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,random,4,11827,2957,156,1,0.6707981257720927,0.1724620815015218,-0.03605232325660945,,0.0,0.0472972972972973,0.08445945945945946,0.10789806138996534,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,random,4,11827,2957,156,1,0.5417117772417894,0.17298463193262312,0.32433011420549973,0.5485382895034884,0.5,0.4594594594594595,0.48986486486486486,0.6923265760796219,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,random,4,11827,2957,156,1,0.46358628449850137,0.12594900515725396,0.5051664183905799,0.7424094967713322,0.5333333333333333,0.581081081081081,0.5912162162162162,0.8012394251827624,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,descriptor_grouped,0,12812,1972,156,1,0.6564075975197944,0.16188894776876267,-0.028525740403074318,,0.0,0.030303030303030304,0.0707070707070707,0.09621870640013215,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,descriptor_grouped,0,12812,1972,156,1,0.5425172519010878,0.1699570160162631,0.29742114792634766,0.5200093821882992,0.4,0.46464646464646464,0.494949494949495,0.646561328557105,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,descriptor_grouped,0,12812,1972,156,1,0.46888766367581847,0.1279339000259184,0.47518579647331927,0.7454278506032725,0.5,0.5858585858585859,0.5757575757575758,0.7729333958531163,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,descriptor_grouped,1,12588,2196,156,1,0.3397361681908163,0.1401369353369763,-0.09648758702072757,,0.0,0.045454545454545456,0.09090909090909091,0.19745632203489602,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,descriptor_grouped,1,12588,2196,156,1,0.4030746534151513,0.16273624584325674,-0.5434448985715765,0.5295505870966117,0.22727272727272727,0.36363636363636365,0.4409090909090909,0.5634216572234757,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,descriptor_grouped,1,12588,2196,156,1,0.33343428488629223,0.11790717941914591,-0.05618661197510999,0.7443926293365596,0.3181818181818182,0.4909090909090909,0.5363636363636364,0.657006325648944,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,descriptor_grouped,2,12402,2382,156,1,0.4548864572023769,0.16557005247691017,-0.09628137488864086,,0.0,0.025,0.08786610878661087,0.1623617680503088,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,descriptor_grouped,2,12402,2382,156,1,0.4294181430462176,0.17080752269847124,0.023039960135186166,0.6021463181392747,0.4166666666666667,0.31666666666666665,0.42677824267782427,0.5924775273001794,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,descriptor_grouped,2,12402,2382,156,1,0.36552335378267276,0.13114995493399573,0.29214177798698016,0.7654080846864266,0.4583333333333333,0.45,0.4895397489539749,0.7423608620895501,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,descriptor_grouped,3,9124,5660,156,1,0.6221776385455521,0.17330466007067136,-0.03740969466412647,,0.05263157894736842,0.06007067137809187,0.09010600706713781,0.1389521277381754,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,descriptor_grouped,3,9124,5660,156,1,0.6728403784338554,0.20208994743268346,-0.2132368660464088,0.48960439445881593,0.2982456140350877,0.42402826855123676,0.46819787985865724,0.6140295783334219,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,descriptor_grouped,3,9124,5660,156,1,0.5598058068552824,0.18979177338309777,0.1601604864406002,0.6204551823463469,0.2807017543859649,0.40636042402826855,0.48939929328621906,0.6530606602217106,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,dummy,descriptor_grouped,4,12203,2581,156,1,0.45816411430359477,0.13587192057342115,-0.04134438938893603,,0.0,0.05384615384615385,0.0888030888030888,0.12993658991931106,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,ridge,descriptor_grouped,4,12203,2581,156,1,0.3763993278845576,0.14606694569781725,0.2971706005148117,0.4878293792049824,0.34615384615384615,0.46153846153846156,0.4826254826254826,0.6209352232630114,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__RAC__racs.csv,molc/uc,extratrees,descriptor_grouped,4,12203,2581,156,1,0.3456078537821905,0.11082750798247876,0.4074575792136613,0.7057849447114729,0.4230769230769231,0.5692307692307692,0.5637065637065637,0.7537946048193693,True,descriptor_joined,uptake_or_loading,RAC,post_combustion_capture,CO2,loading,,func-chi-0-all,RAC
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,random,0,10984,2746,25,1,1.2947112095908084,0.5011487541879096,-0.08302937476290873,,0.0,0.11594202898550725,0.11272727272727273,0.181573092848023,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,random,0,10984,2746,25,1,1.01084091092951,0.44340757129562036,0.3398235307161518,0.7019779034364207,0.32142857142857145,0.47101449275362317,0.5454545454545454,0.6209739632399605,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,random,0,10984,2746,25,1,0.9411105072892003,0.3615437712620377,0.42776335699141754,0.804542195241006,0.32142857142857145,0.4782608695652174,0.6363636363636364,0.7054867338963593,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,random,1,10984,2746,25,1,1.352632428692373,0.5103782702112163,-0.0820289219415895,,0.0,0.06521739130434782,0.09090909090909091,0.15703274343341597,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,random,1,10984,2746,25,1,1.0813275785267749,0.4641399464575205,0.3084973672113297,0.7155351657900721,0.21428571428571427,0.47101449275362317,0.5345454545454545,0.593719841900584,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,random,1,10984,2746,25,1,1.032505420688104,0.38439923503156104,0.3695306771018865,0.8120227023147706,0.2857142857142857,0.4855072463768116,0.6,0.6491464054761918,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,random,2,10984,2746,25,1,1.2067094622934664,0.4897088095411507,-0.09136154347821024,,0.0,0.050724637681159424,0.08363636363636363,0.16876123233905316,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,random,2,10984,2746,25,1,0.9649842208393106,0.44046536672646214,0.3020832302274692,0.7195328547406961,0.17857142857142858,0.463768115942029,0.5527272727272727,0.6517639213388532,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,random,2,10984,2746,25,1,0.9062759269777234,0.37061692320587525,0.38442057124492235,0.8126535803372131,0.25,0.4782608695652174,0.6181818181818182,0.6800331789680527,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,random,3,10984,2746,25,1,1.325472064347414,0.48912858885651855,-0.07116077573174961,,0.03571428571428571,0.043478260869565216,0.08,0.17585860092404326,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,random,3,10984,2746,25,1,1.0620632456972021,0.4272374259588915,0.31227587011854174,0.7098641673918704,0.32142857142857145,0.42028985507246375,0.5709090909090909,0.6283072273356324,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,random,3,10984,2746,25,1,1.016418464521347,0.3517517325495671,0.3701188741710585,0.8183795255227386,0.39285714285714285,0.5144927536231884,0.6181818181818182,0.6360749379906692,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,random,4,10984,2746,25,1,1.088126209816257,0.45775936125273126,-0.09443249318715718,,0.0,0.043478260869565216,0.08,0.16955803291037438,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,random,4,10984,2746,25,1,0.8596151196148353,0.42398165842319047,0.316971969078765,0.728607198681234,0.14285714285714285,0.36231884057971014,0.509090909090909,0.6262879744810278,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,random,4,10984,2746,25,1,0.7819111629071016,0.33810961628226915,0.4348740337185921,0.8134403778089118,0.32142857142857145,0.47101449275362317,0.6,0.7050921485813308,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,descriptor_grouped,0,10984,2746,25,1,0.8489299097468559,0.2844436715222141,-4.343667355133363e-06,,0.0,0.028985507246376812,0.07636363636363637,0.13049846350124655,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,descriptor_grouped,0,10984,2746,25,1,0.9088016710347279,0.3030999941591064,-0.14603122369368826,0.45322340246592147,0.32142857142857145,0.4782608695652174,0.4909090909090909,0.5516825068862439,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,descriptor_grouped,0,10984,2746,25,1,0.9632106820659592,0.31177323346240987,-0.28736233002094025,0.5986563064379936,0.25,0.41304347826086957,0.4618181818181818,0.5451343420311003,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,descriptor_grouped,1,10984,2746,25,1,2.011675616342745,0.9318622909686817,-0.23266235938790225,,0.0,0.036231884057971016,0.10181818181818182,0.16757095942765704,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,descriptor_grouped,1,10984,2746,25,1,1.5936990454033368,0.7154757778107991,0.2263565447816689,0.7345674887925314,0.14285714285714285,0.2898550724637681,0.45454545454545453,0.550105038704821,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,descriptor_grouped,1,10984,2746,25,1,1.5919372440047987,0.7037066170364976,0.22806609306524994,0.7617976518093788,0.10714285714285714,0.2463768115942029,0.36727272727272725,0.43835501990577685,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,descriptor_grouped,2,10984,2746,25,1,1.909383838424457,0.9154465648215587,-0.19009009842647662,,0.0,0.036231884057971016,0.09818181818181818,0.16811758963225404,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,ridge,descriptor_grouped,2,10984,2746,25,1,1.6084253361728507,0.7080581681167001,0.1555087219963014,0.7675794068452199,0.07142857142857142,0.2898550724637681,0.45454545454545453,0.5422577092930575,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,extratrees,descriptor_grouped,2,10984,2746,25,1,1.5028689184920911,0.6988364177041354,0.26271472078990243,0.7981756094102578,0.07142857142857142,0.1956521739130435,0.3490909090909091,0.4436415012512637,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
ARC-MOF::post_comb_vsa_co2.csv__geometry__geometric_properties.csv,wt%,dummy,descriptor_grouped,3,10984,2746,25,1,1.013184494937094,0.43025666096139836,-0.1589368540609415,,0.03571428571428571,0.050724637681159424,0.11272727272727273,0.20848660388832374,True,descriptor_joined,uptake_or_loading,geometry,post_combustion_capture,CO2,uptake,,UC_volume_quantile_group,geometry
